job_id,simple_skills
1009129068607,"{""key_words"": [""data quality analysis"", ""statistical analysis"", ""modeling"", ""financial analysis"", ""cost analysis"", ""internal controls"", ""external and internal financial audit"", ""model development lifecycle"", ""SAS"", ""Python"", ""R"", ""AI and machine learning models"", ""packages"", ""COTS tools"", ""model risk management"", ""governance of AI and machine learning"", ""executive presentation skills"", ""Economics"", ""Finance"", ""Statistics"", ""Mathematics"", ""Computer Science"", ""Management Information Systems"", ""Engineering"", ""Business Analytics""]}"
1009123874474,"{""key_words"": [""SQL"", ""SAS"", ""data management"", ""statistical methods"", ""database"", ""data analysis"", ""data sources"", ""information systems"", ""data visualization""]}"
1009124511167,"{""key_words"": [""data analysis"", ""data governance"", ""data science"", ""SQL"", ""Tableau"", ""dbt"", ""experience"", ""data analytics"", ""formulating business metrics"", ""reporting"", ""experiments"", ""market research""]}"
1009095117685,"{""key_words"": [""MS SQL"", ""Postgres"", ""MySQL"", ""SSMS"", ""LOINC"", ""CPT"", ""ICD-10"", ""SQL"", ""Git"", ""Salesforce""]}"
1009043080162,"{""key_words"": [""data mining"", ""VBA"", ""SQL"", ""Python"", ""Power BI"", ""Grafana""]}"
1009123153405,"{""key_words"": [""data analytics tools"", ""Ethoca"", ""Kount"", ""Midigator"", ""Order Insight""]}"
1009122578615,"{""key_words"": [""analytical skills"", ""statistics"", ""Excel"", ""SAS"", ""R"", ""SPSS""]}"
1009069900566,"{""key_words"": [""data management"", ""data analysis"", ""data science"", ""business intelligence"", ""data governance"", ""data quality"", ""data life cycle management"", ""Oracle"", ""SQL"", ""SAP IQ"", ""Tableau"", ""Qlik"", ""MicroStrategy"", ""SAP Business Objects"", ""Python"", ""R/RStudio"", ""Java"", ""C#"", ""machine learning""]}"
1009120149604,"{""key_words"": [""Excel"", ""Access"", ""SQL"", ""Power BI"", ""Python"", ""SAS"", ""R"", ""ArcGIS"", ""RMS""]}"
1009098376253,"{""key_words"": [""Power BI"", ""Dataverse"", ""Power Apps"", ""Power Platform"", ""Power Automate"", ""Power Pages"", ""User Stories"", ""Business Intelligence""]}"
1008993254181,"{""key_words"": [""data extraction"", ""data manipulation"", ""data analysis"", ""data visualization"", ""data interpretation"", ""data reporting"", ""performance monitoring"", ""KPIs"", ""data quality assurance"", ""process improvement"", ""collaborative teamwork"", ""Microsoft Excel"", ""statistical concepts"", ""data cleaning"", ""data transformation"", ""problem-solving"", ""data accuracy"", ""communication"", ""presentation"", ""organizational skills"", ""multi-tasking""]}"
1008999500995,"{""key_words"": [""data analysis"", ""data visualization"", ""business intelligence"", ""data cleansing"", ""data manipulation"", ""exploratory analytics"", ""predictive analytics"", ""ETL design"", ""data quality"", ""data stewardship"", ""data modelling"", ""metadata cataloguing"", ""data governance"", ""risk-based methodology""]}"
1009002137280,"{""key_words"": [""data analysis"", ""data mining"", ""segmentation"", ""predictive modeling"", ""Python"", ""SQL"", ""MS Office"", ""PowerPoint"", ""Word"", ""Excel"", ""Outlook""]}"
1009129443531,"{""key_words"": [""data analysis"", ""marketing campaigns"", ""data visualization"", ""SQL"", ""Tableau"", ""QlikView"", ""PowerBI"", ""Datorama"", ""data modeling"", ""data accuracy"", ""Excel""]}"
1009056211171,"{""key_words"": [""data analysis"", ""business intelligence"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Qlik"", ""Python"", ""R"", ""Tableau"", ""Qlik""]}"
1009108187856,"{""key_words"": [""Analytical skills"", ""Numerical skills"", ""Statistical skills"", ""Engineering"", ""Supply Chain Management"", ""Logistics"", ""Business Management"", ""SAP/ERP""]}"
1009126570295,"{""key_words"": [""Google Sheets"", ""SQL"", ""Tableau"", ""Python"", ""Google Analytics""]}"
1009127986409,"{""key_words"": [""Data analysis"", ""Statistical analysis"", ""Python"", ""R"", ""SQL"", ""Tableau"", ""Power BI"", ""Data visualization""]}"
1009088742040,"{""key_words"": [""data management"", ""CRM"", ""Raiser Edge"", ""data analysis"", ""MS Office"", ""Excel""]}"
1009012912302,"{""key_words"": [""data analysis"", ""excel"", ""queries"", ""JSON""]}"
1009115708235,"{""key_words"": [""data management"", ""data analysis"", ""MS Excel"", ""Google sheets"", ""SAP"", ""Data Studio""]}"
1009129844891,"{""key_words"": [""data analytics"", ""queries"", ""SQL"", ""Agile"", ""Project Management"", ""Excel"", ""PowerBI"", ""Tableau"", ""R"", ""Python"", ""Microsoft Azure DataBricks""]}"
1009032823238,"{""key_words"": [""experience working with product and engineering teams to drive data-driven decision making"", ""Proficiency in analyzing A/B tests, new features and roll-outs meant to drive product optimization and user experience improvements"", ""In-depth understanding of ecommerce data metrics such as visits, sessions, conversion rates, and customer behavior"", ""Ability to write, develop and iterate on complex SQL queries, reports and dashboards for both internal and external use"", ""Solid grasp of statistical concepts and their application to data analysis in an ecommerce context"", ""Expertise in data visualization and reporting tools to communicate insights effectively"", ""Excellent communication skills to convey complex data insights to non-technical stakeholders"", ""Understanding of data warehouse architecture and data design"", ""Excellent knowledge of SQL"", ""Experience with data visualization tools such as Tableau, Power BI or Looker"", ""Familiarity with Google Analytics"", ""Fluency in either R or Python is desired but not required""]}"
1009124004100,"{""key_words"": [""SQL"", ""Python"", ""R"", ""Looker"", ""Tableau"", ""dbt""]}"
1009116031609,"{""key_words"": [""data entry"", ""databases""]}"
1009117403961,"{""key_words"": [""biostatistics"", ""programming"", ""data management"", ""analytical"", ""organizational"", ""survival analysis"", ""R""]}"
1009097661688,"{""key_words"": [""data analytics"", ""quantitative research"", ""predictive models"", ""key performance indicators"", ""business intelligence"", ""tableau"", ""power bi"", ""visualization tools"", ""python"", ""r"", ""data science"", ""machine learning"", ""relational databases"", ""sql"", ""excel"", ""powerpoint""]}"
1009128454418,"{""key_words"": [""data visualization"", ""statistical models"", ""data mining"", ""data aggregation"", ""data cleaning"", ""data quality control"", ""SharePoint"", ""Microsoft Power Automate"", ""SAS"", ""Tableau"", ""Drupal"", ""HERDS"", ""SQL"", ""R Studio"", ""Microsoft Visio"", ""Microsoft Access"", ""Microsoft Excel"", ""Adobe Acrobat""]}"
1009100969001,"{""key_words"": [""data analysis"", ""data extrapolation"", ""data interpretation"", ""data mapping"", ""data queries"", ""data storytelling"", ""problem and opportunity identification"", ""pattern uncovering"", ""reporting tools"", ""SAP data"", ""SAS"", ""Tableau"", ""PowerBI""]}"
1009100959524,"{""key_words"": [""Analytics"", ""SQL"", ""Looker"", ""Tableau"", ""R"", ""Python""]}"
1009125645920,"{""key_words"": [""data analytics"", ""data analysis"", ""SAS"", ""R"", ""data manipulation"", ""data visualization"", ""Tableau"", ""public health data"", ""Behavioral Risk Factor Surveillance Survey""]}"
1009049189322,"{""key_words"": [""Data Processing"", ""database management systems"", ""Reporting"", ""data visualization"", ""Python"", ""JSON"", ""Analytical"", ""problem-solving"", ""Statistical software""]}"
1009115151886,"{""key_words"": [""data analytics"", ""data visualization"", ""data modeling"", ""tool development"", ""forecasting"", ""optimization"", ""business analysis"", ""data integration"", ""critical thinking"", ""problem solving"", ""consulting"", ""Tableau"", ""Power BI"", ""SQL"", ""R"", ""Python""]}"
1009005848271,"{""key_words"": [""MS VBA"", ""MS Word Document customization"", ""SQL stored procedures/queries"", ""data conversion"", ""data credibility issues"", ""new business rating system"", ""monthly claims and premium data"", ""SBCs"", ""data transfers"", ""programming"", ""database""]}"
1009105205599,"{""key_words"": [""data analysis""]}"
1009120110266,"{""key_words"": [""data entry"", ""Microsoft Word"", ""Power Point"", ""Excel"", ""Outlook"", ""Microsoft"", ""Dropbox""]}"
1009030693925,"{""key_words"": [""SQL"", ""Tableau"", ""Snowflake"", ""Redshift"", ""Data Visualization"", ""Cloud database""]}"
1009092405648,"{""key_words"": [""cost analysis"", ""econometrics"", ""mathematics"", ""statistics"", ""probability"", ""quantitative analyses"", ""Excel"", ""Word"", ""PowerPoint"", ""ACEIT"", ""Crystal Ball"", ""@Risk"", ""SEER""]}"
1009109658605,"{""key_words"": [""Analytical"", ""Data Analysis"", ""Reporting"", ""Data Visualization"", ""Tableau"", ""Power BI"", ""SQL""]}"
1009064063720,"{""key_words"": [""data analysis"", ""empirical research"", ""administrative data"", ""STATA""]}"
1009104147964,"{""key_words"": [""SQL"", ""Spotfire"", ""UiPath"", ""Grooper"", ""Alteryx"", ""data modeling"", ""data integration"", ""E&P operations"", ""drilling"", ""completions"", ""production"", ""reservoir"", ""geoscience"", ""R"", ""Python""]}"
1009079603629,"{""key_words"": [""data analysis""]}"
1009100758612,"{""key_words"": [""data knowledge"", ""data skills"", ""MS Office 365"", ""programming skills"", ""data visualization software"", ""Esri ArcGIS software"", ""geospatial data"", ""quality management"", ""data science"", ""data engineering"", ""geographic information science"", ""urban planning""]}"
1009118818774,"{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Modeling"", ""Exploratory Data Analysis"", ""SQL"", ""R/Python"", ""SQL Querying"", ""Marketing Measurement"", ""Reporting"", ""Process Improvement"", ""Quality"", ""Communication"", ""Presentation"", ""Problem Solving"", ""Consulting"", ""Stakeholder Management"", ""Dynamics CRM""]}"
1008937689986,"{""key_words"": [""SQL"", ""data manipulation"", ""data analytics"", ""ETL"", ""data visualization"", ""dashboards"", ""statistical analysis"", ""Power BI"", ""Excel"", ""Python"", ""scripting""]}"
1009113645092,"{""key_words"": [""Data analysis"", ""Reporting"", ""Dashboards"", ""Power BI"", ""MS products"", ""SQL Server"", ""Salesforce"", ""ERPs"", ""Great Plains"", ""Analytical"", ""Logical reasoning"", ""Business intelligence"", ""Excel"", ""VBA""]}"
1008965148951,"{""key_words"": [""data review"", ""data organization"", ""data presentation"", ""data analysis"", ""market analysis"", ""market intelligence"", ""product intelligence"", ""financial analysis"", ""IQVIA data analysis""]}"
1009126753670,"{""key_words"": [""databases"", ""spreadsheets"", ""associated software"", ""data mining"", ""Excel"", ""Access"", ""PowerPoint"", ""Power BI""]}"
1009113873612,"{""key_words"": [""data analysis"", ""business analytics"", ""A/R behavior"", ""billing"", ""collections"", ""denials management"", ""credit balance reconciliation"", ""payer trends & patterns"", ""clearinghouses"", ""application/technology implementations"", ""KPIs"", ""revenue recognition"", ""clinic billing & collections"", ""clinic cash flow"", ""insurance payments"", ""billing/collections trends"", ""controllable denials"", ""revenue intake"", ""Tableau"", ""Claim Remedy"", ""MS Office"", ""eClinicalWorks"", ""advanced experience working with large data sets"", ""multiple data sources"", ""interpreting complex data""]}"
1009122020431,"{""key_words"": [""Python"", ""R"", ""PowerShell"", ""Jupyter Notebook"", ""HTML"", ""ColdFusion"", ""FTP"", ""SFTP"", ""Excel"", ""GIS"", ""SQL""]}"
1009126501418,"{""key_words"": [""data mining"", ""statistical analysis"", ""trend analysis"", ""causal analysis"", ""Logistics Management Program"", ""Vantage"", ""Virtual Contracting Enterprise"", ""General Fund Enterprise Business System (GFEBS)"", ""SAP Business Objects/Web Intelligence Reports"", ""Microsoft SharePoint"", ""Army-specific contract writing systems (Procurement Desktop Defense (PD2) and Procurement Automated Data and Document System (PADDS))"", ""metrics"", ""performance indicators"", ""dashboards"", ""SQL (Structured Query Language)"", ""data visualization"", ""data cleaning and preparation"", ""R"", ""Python"", ""data wrangling"", ""data exploration"", ""data modeling""]}"
1009088267305,"{""key_words"": [""Snowflake"", ""Oracle"", ""SQL"", ""Tableau"", ""Power BI"", ""Collibra Data Catalog"", ""Microsoft Excel""]}"
1009129050332,"{""key_words"": [""Data Analytics"", ""SQL"", ""Hive"", ""Teradata"", ""SAS"", ""R"", ""Python"", ""Analytics"", ""Simulation"", ""Experimental Design"", ""Analytical"", ""Statistical"", ""Model Building""]}"
1009116630461,"{""key_words"": [""SQL"", ""Azure SQL"", ""Python"", ""Power BI"", ""SSRS"", ""ETL""]}"
1009104293316,"{""key_words"": [""data collection"", ""data preprocessing"", ""data analysis"", ""model building"", ""data visualization"", ""data mining"", ""machine learning"", ""predictive modeling"", ""ensemble modeling"", ""R"", ""SQL"", ""Python"", ""Scala"", ""Java"", ""C++"", ""Tableau"", ""Hadoop"", ""Hadoop"", ""statistics"", ""algebra"", ""math skills"", ""problem-solving"", ""communication"", ""presentation skills"", ""Computer Science"", ""Engineering"", ""Data Science""]}"
1009125632241,"{""key_words"": [""Data Governance"", ""Data Lineage"", ""Data Compliance"", ""Data Policies"", ""Data Procedures"", ""Compliance Solutions"", ""Data Maps"", ""Data Cataloging"", ""Data Glossaries"", ""Metadata"", ""Business Glossaries"", ""Control Testing"", ""Financial Compliance Data"", ""AML Reports"", ""Exposure US and Foreign Regulations"", ""Data Catalog"", ""Data Lineage"", ""MDM"", ""Taxonomy Tools"", ""Linux"", ""SQL"", ""XML"", ""JSON"", ""Python"", ""Java"", ""JavaScript"", ""Perl"", ""ERD"", ""DFD""]}"
1009125467077,"{""key_words"": [""ETL"", ""Agile"", ""Predictive Analytics"", ""R"", ""Python"", ""Visio"", ""Power BI"", ""SDLC""]}"
1009090062845,"{""key_words"": [""SQL"", ""SSIS"", ""SSRS"", ""SSAS"", ""Python"", ""data modeling"", ""ETL"", ""data warehousing"", ""Microsoft Office"", ""DOMO"", ""Power BI"", ""Tablea"", ""Information Builders""]}"
1009115666232,"{""key_words"": [""data analysis"", ""data extraction"", ""data visualization"", ""data management"", ""report development"", ""Power BI"", ""SQL"", ""APIs"", ""cloud-based solutions"", ""data cleaning"", ""data transformation""]}"
1009101341647,"{""key_words"": [""Data analysis"", ""Data cleaning"", ""Data entry"", ""Data management"", ""Data analysis software"", ""Microsoft Office"", ""Stata"", ""SAS"", ""SPSS"", ""Quantitative data analysis"", ""Program evaluation"", ""Mental health"", ""Family support"", ""Community-based services"", ""Bilingual"", ""Multicultural"", ""Physical or mental disability""]}"
1009086152323,"{""key_words"": [""data analysis"", ""data warehouse"", ""ETL"", ""BI"", ""SQL"", ""RDBMS"", ""DDL"", ""Policy & Claims Insurance"", ""Guidewire Policy Center"", ""Guidewire Claims Center"", ""SAP FS-RI"", ""SAP FS-CD""]}"
1009070504486,"{""key_words"": [""Cybersecurity"", ""Asset Management"", ""ITAM"", ""Database Development"", ""Data Warehousing"", ""Networking and Administration"", ""Microsoft Office Suite""]}"
1009060647198,"{""key_words"": [""quantitative analytics"", ""SQL"", ""data extraction"", ""data visualization"", ""Tableau"", ""Microstrategy"", ""Power BI"", ""Sisense""]}"
1009063630334,"{""key_words"": [""data management"", ""data analytics"", ""data visualization"", ""statistical analysis"", ""data enrichment"", ""data cleansing"", ""data integrity"", ""data mining"", ""data warehousing"", ""SQL"", ""Microsoft Excel"", ""Microsoft Power BI"", ""R"", ""Python"", ""business intelligence"", ""reporting tools""]}"
1009117087244,"{""key_words"": [""data analysis"", ""data visualization"", ""Tableau"", ""Snowflake"", ""SQL"", ""data extraction"", ""data transformation"", ""data manipulation"", ""data modeling"", ""data validation"", ""data governance"", ""underwriting"", ""claims"", ""risk management"", ""data science"", ""statistics"", ""mathematics"", ""computer science"", ""communication"", ""critical-thinking"", ""problem-solving""]}"
1009067344610,"{""keyWords"": [""statistics"", ""operations research"", ""SQL"", ""data governance"", ""Tableau"", ""data collection"", ""data transformation"", ""data storage"", ""relational databases"", ""APIs"", ""self-serve data visualization tools"", ""Python"", ""SAS"", ""R"", ""Tableau Prep"", ""Altium"", ""Power BI"", ""Looker"", ""Google Analytics"", ""Machine Learning"", ""Artificial Intelligence"", ""Big Data"", ""Cloud Computing"", ""Data Analytics"", ""Data Visualization"", ""Data Warehousing"", ""Data Mining"", ""Database Management"", ""Business Intelligence"", ""Data Governance"", ""Data Quality"", ""Data Integration"", ""Data Engineering"", ""Data Scientist"", ""Data Analyst"", ""Business Analyst"", ""Quantitative Analyst"", ""Statistical Analyst"", ""Operations Research Analyst"", ""Data Management Analyst"", ""Data Architect"", ""Data Engineer"", ""Database Administrator"", ""Data Warehouse Engineer"", ""Business Intelligence Developer"", ""Data Visualization Developer"", ""Data Scientist"", ""Machine Learning Engineer"", ""AI Engineer"", ""Big Data Engineer"", ""Cloud Data Engineer"", ""Data Analytics Manager"", ""Data Governance Manager"", ""Data Quality Manager"", ""Data Integration Manager"", ""Data Engineering Manager"", ""Data Science Manager"", ""Data Analytics Director"", ""Data Governance Director"", ""Data Quality Director"", ""Data Integration Director"", ""Data Engineering Director"", ""Data Science Director"", ""Chief Data Officer (CDO)""]}"
1009099198887,"{""key_words"": [""queries"", ""Tableau"", ""spreadsheets"", ""databases"", ""MS Office"", ""statistical analysis"", ""statistical packages"", ""financial forecasting"", ""diagnosis"", ""corporate finance"", ""information analysis"", ""financial subjects"", ""accounting"", ""tax laws""]}"
1009004122070,"{""key_words"": [""ESG Data"", ""Data Processing"", ""Database Management"", ""ESG Ratings"", ""Data Integrity"", ""Data Analysis"", ""Data Visualization"", ""Power BI"", ""Tableau""]}"
1009110750356,"{""key_words"": [""Data manipulation"", ""data extraction"", ""data offloading"", ""data analysis"", ""process improvement"", ""SQL"", ""Excel"", ""Python"", ""Bloomberg"", ""Pershing""]}"
1009099249020,"{""key_words"": [""data entry"", ""databases"", ""Excel"", ""PowerPoint"", ""Word"", ""Microsoft Office""]}"
1009078678008,"{""key_words"": [""quantitative data analysis"", ""GIS software"", ""geospatial analysis"", ""ArcPro"", ""ArcGIS Online"", ""custom online applications"", ""sophisticated online GIS tools"", ""SPSS"", ""Stata"", ""R Studio"", ""Python"", ""Microsoft Office suite"", ""geographic data"", ""demographic data"", ""socio-economic data"", ""healthcare data"", ""education data"", ""housing data"", ""real estate data"", ""economic data"", ""critical-thinking skills"", ""translating technical data"", ""data insights"", ""data visualizations"", ""effective communication"", ""confident communication"", ""setting deadlines"", ""relational skills"", ""collaborative work""]}"
1009094097535,"{""key_words"": [""data analysis"", ""PowerBI"", ""SQL"", ""data visualization"", ""data storytelling"", ""data modeling"", ""Tableau"", ""QlikView"", ""ETL processes"", ""data visualization tools"", ""construction accounting"", ""project management"", ""scheduling platforms"", ""Viewpoint Vista"", ""Autodesk Construction Cloud"", ""Procore"", ""Primavera P6"", ""Microsoft Project"", ""Excel"", ""Smartsheet"", ""APIs""]}"
1009124012420,"{""key_words"": [""data entry"", ""data analysis"", ""data management"", ""transcription"", ""copyediting"", ""MS Word"", ""Excel"", ""PowerPoint"", ""SQL"", ""Python"", ""R"", ""SAS"", ""Tableau"", ""Power BI"", ""Google Data Studio"", ""Looker"", ""Amplitude"", ""Mixpanel"", ""Adobe""]}"
1009026679368,"{""key_words"": [""Data Quality Analyst"", ""EHR"", ""XML"", ""SQL"", ""Tableau"", ""Power BI""]}"
1009126553639,"{""key_words"": [""data analytics"", ""data mining"", ""data generation"", ""data visualization"", ""statistics"", ""database design"", ""data integration"", ""data acquisition"", ""model design"", ""segmentation techniques"", ""data evaluation"", ""ArcGIS"", ""RStata"", ""SAS"", ""Tableau"", ""Excel""]}"
1009113294475,"{""key_words"": [""Statistics"", ""Mathematics"", ""Business analyst"", ""Data scientist"", ""SQL"", ""R"", ""Python"", ""PySpark"", ""Tableau"", ""MicroStrategy"", ""Performance measurement"", ""regression techniques"", ""modeling"", ""optimization techniques"", ""A/B testing"", ""SEO"", ""Site Navigation""]}"
1009119757366,"{""key_words"": [""Security Controls"", ""System Development Life Cycle"", ""Continuous Monitoring"", ""Risk Management Framework (RMF)""]}"
1009112821517,"{""key_words"": [""Power BI"", ""Excel"", ""SQL"", ""DAX"", ""Microsoft Office""]}"
1009127789451,"{""key_words"": [""Dashboards"", ""ETL"", ""Health informatics"", ""Power BI"", ""Python"", ""R"", ""SQL"", ""SAS"", ""Tableau""]}"
1009094288665,"{""key_words"": [""data analysis"", ""SQL"", ""data-driven"", ""Qlikview"", ""PowerBI"", ""data analytics"", ""data warehouse"", ""Google Big Query"", ""SQL Server""]}"
1009026347999,"{""key_words"": [""Tableau data visualization experience"", ""Tableau"", ""Microsoft Office products""]}"
1009077878094,"{""key_words"": [""SQL"", ""SQL server"", ""Oracle"", ""database"", ""data mining"", ""data acquisition"", ""data transformation"", ""data cleaning"", ""structured data"", ""unstructured data"", ""data modelling"", ""data structure"", ""database tables"", ""data manipulation"", ""data analysis"", ""Business Objects"", ""Tableau"", ""statistical tools"", ""statistical methods"", ""Excel"", ""PostgreSQL"", ""Python"", ""SSIS"", ""Cerner Electronic Medical Record"", ""Population Health applications"", ""HL7 transactions"", ""Health Care Claims (837)"", ""CCDA"", ""CMS"", ""NCQA"", ""AHRQ"", ""IOM"", ""The Join"", ""Tableau"", ""data statistical"", ""visualization"", ""predictive modeling software"", ""electronic health record review"", ""electronic health record abstraction""]}"
1009058101600,"{""key_words"": [""Competitive Data"", ""Microsoft Office – Access"", ""Excel"", ""Word"", ""Outlook"", ""MS-SQL"", ""ACES"", ""PIES""]}"
1009117797370,"{""key_words"": [""relational databases"", ""Microsoft Office"", ""Access"", ""Excel""]}"
1009088507103,"{""key_words"": [""financial analysis"", ""data analysis"", ""SAS"", ""SQL"", ""Microsoft Access"", ""Business Objects"", ""Crystal Reports"", ""Microsoft Excel"", ""data integration"", ""data transformation""]}"
1009119382580,"{""key_words"": [""SQL"", ""R"", ""Python"", ""Julia"", ""statistics"", ""analytical web apps"", ""Shiny"", ""Streamlit"", ""ML approaches"", ""management information systems"", ""Computer Science""]}"
1009050894369,"{""key_words"": [""data analysis"", ""analytics"", ""data insight"", ""Azure Stack"", ""Python"", ""R"", ""Excel"", ""PowerBI"", ""Databricks"", ""Snowflake"", ""SQL"", ""PySpark"", ""Tableau"", ""Azure Data Factory"", ""data engineering"", ""ETL"", ""CMD shell"", ""PowerShell""]}"
1009128061507,"{""key_words"": [""data engineering"", ""data analysis"", ""data reporting"", ""data science"", ""business intelligence"", ""business and financial analysis"", ""SQL"", ""Tabular Cubes"", ""Synapse"", ""Data Factory"", ""Data Lake"", ""Power BI"", ""Azure Data Explorer"", ""Azure Functions"", ""Azure Logic Apps"", ""T-SQL"", ""DAX"", ""M-Query"", ""Python"", ""KQL"", ""C#""]}"
1009117191069,"{""key_words"": [""data analysis"", ""hypothesis creation"", ""data-driven solutions"", ""Tableau"", ""data visualization tools"", ""real-time analytics"", ""SQL"", ""scripting languages"", ""Python"", ""R"", ""data transformation"", ""data modeling"", ""self-service reports"", ""optimization testing"", ""product analytics"", ""causal analysis""]}"
